epoch,BIoU,acc,loss,val_BIoU,val_acc,val_loss
0,0.3767589032649994,0.7918108105659485,0.45418402552604675,0.20904679596424103,0.5862611532211304,0.757465124130249
1,0.4158448278903961,0.8455005288124084,0.3421425223350525,0.2283555269241333,0.25399020314216614,1.4408671855926514
2,0.41992294788360596,0.8461739420890808,0.3354472815990448,0.21114906668663025,0.4034684896469116,0.9771246910095215
3,0.44554078578948975,0.8553968667984009,0.3191370666027069,0.23041702806949615,0.29640892148017883,1.423659324645996
4,0.45677387714385986,0.8504228591918945,0.3265003263950348,0.2263021320104599,0.3199320435523987,1.36415696144104
5,0.4726814329624176,0.8551773428916931,0.31769704818725586,0.22691085934638977,0.3187686502933502,1.7819010019302368
6,0.4757239520549774,0.864208459854126,0.2992880344390869,0.23364949226379395,0.39488935470581055,1.556713581085205
7,0.4588719308376312,0.8585547804832458,0.3126785159111023,0.20396097004413605,0.6523943543434143,0.7783790826797485
8,0.4518755078315735,0.8629042506217957,0.3042853772640228,0.2898578643798828,0.6211221814155579,0.9743503928184509
9,0.4744691550731659,0.8596681952476501,0.31348732113838196,0.285305380821228,0.7269577383995056,0.6598631739616394
10,0.4256610572338104,0.8377321362495422,0.35797375440597534,0.32039177417755127,0.6864850521087646,0.7136917114257812
11,0.4273865818977356,0.8464276790618896,0.3383430242538452,0.2854340374469757,0.41714397072792053,1.8515703678131104
12,0.4517250061035156,0.8620661497116089,0.30711108446121216,0.31185653805732727,0.5711215138435364,0.9246625900268555
13,0.4663350582122803,0.8591591715812683,0.3132653832435608,0.30679798126220703,0.4896118640899658,1.153791904449463
14,0.4629874527454376,0.8652955293655396,0.2999013364315033,0.37097400426864624,0.7372016310691833,0.4994239807128906
15,0.46979784965515137,0.8692724704742432,0.29043546319007874,0.38920119404792786,0.7573106288909912,0.46646809577941895
16,0.48489809036254883,0.8654336333274841,0.3006100058555603,0.431575208902359,0.8298974633216858,0.3552686274051666
17,0.48940202593803406,0.8689668774604797,0.2896546423435211,0.45757636427879333,0.8189852237701416,0.36697566509246826
18,0.5013673305511475,0.8757913112640381,0.277024507522583,0.4920514225959778,0.8645806312561035,0.2979297339916229
19,0.5159350633621216,0.8794846534729004,0.2715628445148468,0.5087883472442627,0.8703383803367615,0.2870137095451355
20,0.4992189109325409,0.8771474957466125,0.2690012454986572,0.5035721063613892,0.860072672367096,0.3029216229915619
21,0.5124025940895081,0.8764249682426453,0.27636080980300903,0.5137408375740051,0.8820495009422302,0.26643380522727966
22,0.5103676319122314,0.8687874674797058,0.2885952293872833,0.510832667350769,0.8839911818504333,0.2617999017238617
23,0.5063981413841248,0.8812658190727234,0.2653310000896454,0.5204058289527893,0.885359525680542,0.26008784770965576
24,0.5169268846511841,0.8832479119300842,0.2614487409591675,0.5218324661254883,0.88539057970047,0.2586551308631897
25,0.5217423439025879,0.8810057640075684,0.2651735842227936,0.5216066241264343,0.8785389065742493,0.27115103602409363
26,0.5388657450675964,0.8813441395759583,0.262317419052124,0.5207054615020752,0.8843971490859985,0.26044511795043945
27,0.5451125502586365,0.887864887714386,0.25139304995536804,0.526311993598938,0.8868329524993896,0.2552068829536438
28,0.5169251561164856,0.8832169771194458,0.262317955493927,0.5404390096664429,0.8862842321395874,0.25549769401550293
29,0.5274077653884888,0.8786184787750244,0.26663938164711,0.5287313461303711,0.8881340622901917,0.2510160207748413
30,0.5321820378303528,0.8832787871360779,0.2620480954647064,0.5374130010604858,0.8883867859840393,0.25226378440856934
31,0.5412947535514832,0.8833809494972229,0.2601497769355774,0.5414407849311829,0.8900493383407593,0.24770045280456543
32,0.5363068580627441,0.8860910534858704,0.2525229752063751,0.5251190066337585,0.8926629424095154,0.2445022314786911
33,0.5371221899986267,0.8896664381027222,0.24589255452156067,0.5281281471252441,0.8880642652511597,0.2526402771472931
34,0.5438279509544373,0.8906767964363098,0.24674522876739502,0.5515867471694946,0.8919792771339417,0.24611513316631317
35,0.5425417423248291,0.8888576030731201,0.250021755695343,0.5405185222625732,0.8918826580047607,0.24462462961673737
36,0.5460962653160095,0.8901304006576538,0.2482331097126007,0.5513143539428711,0.8928965926170349,0.24265676736831665
37,0.5426427125930786,0.8840831518173218,0.25468432903289795,0.5453963875770569,0.8890365958213806,0.24952132999897003
38,0.5485296845436096,0.887656569480896,0.2513297200202942,0.542048454284668,0.8940299153327942,0.2415323555469513
39,0.5507127046585083,0.890340268611908,0.24137136340141296,0.5489576458930969,0.8907822370529175,0.24550677835941315
40,0.5523329377174377,0.8936463594436646,0.23982881009578705,0.5510784983634949,0.8936519622802734,0.24083147943019867
41,0.5511078238487244,0.8907736539840698,0.24452729523181915,0.5606231093406677,0.8912506103515625,0.24357502162456512
42,0.5512895584106445,0.8894820809364319,0.2466101050376892,0.5427341461181641,0.8934743404388428,0.24127309024333954
43,0.5667476654052734,0.8945651650428772,0.23466962575912476,0.5424823760986328,0.8951572775840759,0.2403501719236374
44,0.5655311942100525,0.8909397125244141,0.2466506063938141,0.5629051923751831,0.8945565819740295,0.2379666119813919
45,0.5459301471710205,0.8912283778190613,0.2423204630613327,0.5506481528282166,0.8937731981277466,0.23832476139068604
46,0.5580129027366638,0.8919481039047241,0.24225924909114838,0.5625890493392944,0.8890690803527832,0.24862384796142578
47,0.5854763388633728,0.8942453861236572,0.238002210855484,0.5665689706802368,0.8952069878578186,0.23802033066749573
48,0.5738133788108826,0.8977832198143005,0.22956378757953644,0.567890465259552,0.8879819512367249,0.25008469820022583
49,0.5609006285667419,0.8951585292816162,0.23314599692821503,0.5361405611038208,0.8928786516189575,0.24430564045906067
50,0.5771759152412415,0.8981873393058777,0.2298303246498108,0.5728673338890076,0.8958368897438049,0.23655226826667786
51,0.5800181031227112,0.8962188959121704,0.23243165016174316,0.559953510761261,0.8949805498123169,0.2383173555135727
52,0.5804510712623596,0.9005360007286072,0.2254643589258194,0.5529690980911255,0.8959167003631592,0.23568843305110931
53,0.5709915161132812,0.8980591893196106,0.2295825332403183,0.5438035726547241,0.8937050700187683,0.24518980085849762
54,0.5723745822906494,0.8978915214538574,0.2309931516647339,0.5559283494949341,0.8983500003814697,0.23152223229408264
55,0.5848899483680725,0.900078535079956,0.225777268409729,0.582436203956604,0.8966970443725586,0.2328074872493744
56,0.5839840769767761,0.8999800682067871,0.22652791440486908,0.5561354756355286,0.8969265222549438,0.23768934607505798
57,0.5817232728004456,0.8956956267356873,0.23320652544498444,0.5493279099464417,0.8953371644020081,0.23984737694263458
58,0.5747538805007935,0.8973966240882874,0.22729186713695526,0.5765430331230164,0.8982588052749634,0.23200686275959015
59,0.5917395353317261,0.9034277200698853,0.21820777654647827,0.5671401619911194,0.8946525454521179,0.237435445189476
60,0.5909560322761536,0.9016079902648926,0.2236603945493698,0.5681509971618652,0.8968795537948608,0.23827525973320007
61,0.5767382979393005,0.902858555316925,0.21816638112068176,0.5730761289596558,0.8984793424606323,0.23203396797180176
62,0.5769628286361694,0.894477128982544,0.23599772155284882,0.5362227559089661,0.8904340863227844,0.25796598196029663
63,0.5831748247146606,0.8993731737136841,0.22725380957126617,0.5782375335693359,0.8977391123771667,0.2347908616065979
64,0.5941376686096191,0.9018230438232422,0.22229652106761932,0.5778628587722778,0.8975416421890259,0.2360781580209732
65,0.5817346572875977,0.9003350138664246,0.22268418967723846,0.574088990688324,0.8980005383491516,0.23190508782863617
66,0.607973039150238,0.9027054309844971,0.21876342594623566,0.5532789826393127,0.8976700901985168,0.23384784162044525
67,0.5876420140266418,0.904798150062561,0.21778208017349243,0.5851331949234009,0.8946497440338135,0.23852260410785675
68,0.5912230014801025,0.9044482111930847,0.21392983198165894,0.5818745493888855,0.899365246295929,0.2296924889087677
69,0.5847595930099487,0.9023332595825195,0.22092320024967194,0.5849162936210632,0.8965556621551514,0.2339421659708023
70,0.602853536605835,0.8986433744430542,0.22839054465293884,0.5774786472320557,0.9001254439353943,0.2324581742286682
71,0.607583224773407,0.9066451787948608,0.21144035458564758,0.5742813348770142,0.898350715637207,0.23463352024555206
72,0.6048976182937622,0.9090449213981628,0.2067706137895584,0.5847090482711792,0.8951061964035034,0.23541148006916046
73,0.603840708732605,0.9047552943229675,0.21396249532699585,0.5802440643310547,0.8977381587028503,0.23166623711585999
74,0.601806104183197,0.9057367444038391,0.21110396087169647,0.581574022769928,0.9002256393432617,0.22933173179626465
75,0.6034278273582458,0.9072682857513428,0.21094827353954315,0.5882322788238525,0.8992726802825928,0.2295396775007248
76,0.6045353412628174,0.9065037369728088,0.2115289568901062,0.5887986421585083,0.8960775136947632,0.23547038435935974
77,0.6069887280464172,0.9049978852272034,0.21628034114837646,0.5863291025161743,0.9004842042922974,0.22748149931430817
78,0.594548225402832,0.903816282749176,0.21515317261219025,0.5924565196037292,0.8986863493919373,0.2303600311279297
79,0.604604184627533,0.9055064916610718,0.2126932442188263,0.5679801106452942,0.8985198736190796,0.2359657883644104
80,0.6122329831123352,0.9065892100334167,0.21078957617282867,0.5817587971687317,0.8985064625740051,0.23178446292877197
81,0.600722074508667,0.9070500731468201,0.21078674495220184,0.5632719993591309,0.8971028327941895,0.23310734331607819
82,0.6022028923034668,0.9098877906799316,0.20511165261268616,0.5961940884590149,0.8977823257446289,0.23356017470359802
83,0.6179137229919434,0.90725177526474,0.2081790268421173,0.599719762802124,0.8969082832336426,0.2337927371263504
84,0.6163044571876526,0.9087448716163635,0.20735351741313934,0.5979156494140625,0.8927041292190552,0.24420307576656342
85,0.6141716241836548,0.9101586937904358,0.20320676267147064,0.581297755241394,0.9007043242454529,0.22684445977210999
86,0.6172921657562256,0.9085307717323303,0.21083438396453857,0.5682739615440369,0.899575412273407,0.23061087727546692
87,0.6054640412330627,0.9074774384498596,0.2081805318593979,0.5984482169151306,0.8992462158203125,0.2293291836977005
88,0.6031805872917175,0.9084171652793884,0.20706182718276978,0.5973665714263916,0.8964682221412659,0.23623858392238617
89,0.6196860074996948,0.9128352999687195,0.19917048513889313,0.5805590748786926,0.8980648517608643,0.23260296881198883
90,0.6279258728027344,0.9111709594726562,0.200539693236351,0.5959210395812988,0.8993234038352966,0.22670380771160126
91,0.6195769309997559,0.9096413254737854,0.205039843916893,0.5923135876655579,0.9018256664276123,0.22436381876468658
92,0.613119900226593,0.9108282923698425,0.20383413136005402,0.6007115840911865,0.8982481956481934,0.23130370676517487
93,0.6207504272460938,0.9117682576179504,0.19994978606700897,0.5928957462310791,0.9006801843643188,0.2275615632534027
94,0.6102548241615295,0.9124807715415955,0.19872049987316132,0.5812457203865051,0.9012638330459595,0.2252763956785202
95,0.6290796399116516,0.9131163954734802,0.1978895515203476,0.5897955894470215,0.8983603119850159,0.2331957370042801
96,0.6393672823905945,0.9124127626419067,0.20072050392627716,0.5927165150642395,0.9029982686042786,0.22432222962379456
97,0.6240960955619812,0.9124768376350403,0.1985422670841217,0.5986729264259338,0.8987604975700378,0.23197773098945618
98,0.6315038800239563,0.9121845960617065,0.19967059791088104,0.5871937274932861,0.8996298313140869,0.22974224388599396
99,0.6303049325942993,0.9123604893684387,0.19981156289577484,0.6060279011726379,0.8967841863632202,0.23713411390781403
100,0.6282041072845459,0.9161750078201294,0.19231203198432922,0.6076135635375977,0.9018872380256653,0.22559703886508942
101,0.6214619278907776,0.9129505157470703,0.19936338067054749,0.5912459492683411,0.8991878032684326,0.23155304789543152
102,0.6205461621284485,0.9140616059303284,0.1956309676170349,0.6049843430519104,0.8989270925521851,0.23226222395896912
103,0.6284154653549194,0.908126950263977,0.2087753564119339,0.5915460586547852,0.9015088677406311,0.2290043979883194
104,0.6338866949081421,0.9161974191665649,0.19162017107009888,0.5955775380134583,0.8997839093208313,0.22918303310871124
105,0.6338202357292175,0.9115134477615356,0.20011337101459503,0.5852957963943481,0.9005545973777771,0.23012025654315948
106,0.6344499588012695,0.9144160151481628,0.1958947330713272,0.606955349445343,0.8965051174163818,0.23517262935638428
107,0.6410880088806152,0.9165828227996826,0.19118624925613403,0.6027674674987793,0.9020428657531738,0.2254435271024704
108,0.6199786067008972,0.9156761765480042,0.1916363388299942,0.5950780510902405,0.9004315137863159,0.22857291996479034
109,0.637178897857666,0.9158067107200623,0.19245794415473938,0.5773041248321533,0.9002283811569214,0.22812460362911224
110,0.6342546343803406,0.9142934679985046,0.19509360194206238,0.5899854302406311,0.8973161578178406,0.23182260990142822
111,0.6321903467178345,0.9166893362998962,0.1913277804851532,0.6086104512214661,0.896271824836731,0.2384951114654541
112,0.6322938799858093,0.9146646857261658,0.19442589581012726,0.5982456803321838,0.9011780619621277,0.23006221652030945
113,0.6430901288986206,0.9179720878601074,0.18795432150363922,0.6055555939674377,0.9036397933959961,0.22618938982486725
114,0.6371231079101562,0.9170607924461365,0.18911977112293243,0.6087899804115295,0.9019286036491394,0.22663885354995728
115,0.6330484747886658,0.9152381420135498,0.1928023099899292,0.6040337085723877,0.8969417214393616,0.2361096739768982
116,0.634255051612854,0.9146655201911926,0.19496172666549683,0.6198816895484924,0.90234375,0.2280864417552948
117,0.6443256139755249,0.918955385684967,0.18573613464832306,0.6155319213867188,0.9007323384284973,0.22982461750507355
118,0.6507399082183838,0.9192116260528564,0.18352916836738586,0.5895735621452332,0.9015190005302429,0.22812993824481964
119,0.6600480675697327,0.9220501184463501,0.18056434392929077,0.592058539390564,0.9033271670341492,0.2256188690662384
120,0.6455361247062683,0.9194542765617371,0.18432053923606873,0.606303870677948,0.9018338918685913,0.226370707154274
121,0.6421990394592285,0.918216347694397,0.18581046164035797,0.5857191681861877,0.9028071165084839,0.2259036749601364
122,0.6486380100250244,0.919847309589386,0.1837991327047348,0.6104490160942078,0.9020634293556213,0.22444754838943481
123,0.6500238180160522,0.9154093861579895,0.1933332234621048,0.6090984344482422,0.8944215178489685,0.24242670834064484
124,0.6482834219932556,0.9202539324760437,0.18313609063625336,0.6187425851821899,0.8950691223144531,0.23778146505355835
125,0.6359958648681641,0.9179719090461731,0.18810757994651794,0.6032865047454834,0.8996254801750183,0.231337308883667
126,0.6608808040618896,0.9190017580986023,0.18506498634815216,0.6105208992958069,0.9014206528663635,0.22619286179542542
127,0.6364229917526245,0.9180379509925842,0.18793684244155884,0.6006010174751282,0.902866005897522,0.2263687402009964
128,0.6453678011894226,0.9194396138191223,0.1844647228717804,0.6088560819625854,0.8947848081588745,0.24125486612319946
129,0.6596351861953735,0.9239416122436523,0.17567306756973267,0.6116188168525696,0.9040611386299133,0.2215929478406906
130,0.6603342294692993,0.92146235704422,0.17984279990196228,0.6127362847328186,0.9025952816009521,0.22619810700416565
131,0.6623885035514832,0.9222727417945862,0.17753703892230988,0.6120535731315613,0.9020986557006836,0.23043964803218842
132,0.65484219789505,0.9197553992271423,0.18430615961551666,0.6007307171821594,0.9020838141441345,0.2308310866355896
133,0.6524844765663147,0.919643759727478,0.18506686389446259,0.6092602610588074,0.9015394449234009,0.22774198651313782
134,0.6448372006416321,0.9212590456008911,0.18205945193767548,0.6039757132530212,0.9014395475387573,0.22687554359436035
135,0.6450581550598145,0.9243152141571045,0.1755639761686325,0.6129045486450195,0.9001148343086243,0.23294155299663544
136,0.6712815761566162,0.9248621463775635,0.17309817671775818,0.6161743998527527,0.9015163779258728,0.23295080661773682
137,0.6585375666618347,0.9196261763572693,0.1827646791934967,0.6218107342720032,0.9044123291969299,0.22302870452404022
138,0.6561434268951416,0.9200198650360107,0.18112137913703918,0.6089155673980713,0.9040012955665588,0.22621563076972961
139,0.671232283115387,0.9257569313049316,0.17199081182479858,0.6098109483718872,0.9027908444404602,0.23331113159656525
140,0.6538525223731995,0.9245566129684448,0.1735384166240692,0.6149441003799438,0.8959846496582031,0.23949742317199707
141,0.6636248230934143,0.9245885014533997,0.17422343790531158,0.6058746576309204,0.9018228054046631,0.22874996066093445
142,0.6724878549575806,0.918957531452179,0.1847670078277588,0.6102808713912964,0.9027998447418213,0.22716689109802246
143,0.6492742300033569,0.9219939708709717,0.17723917961120605,0.6186366081237793,0.90199875831604,0.2280241698026657
144,0.6699942946434021,0.9237956404685974,0.1758721023797989,0.610381543636322,0.9034237265586853,0.22696352005004883
145,0.6617390513420105,0.923613429069519,0.17686089873313904,0.6010844707489014,0.9027768969535828,0.23450949788093567
146,0.653454601764679,0.9234247207641602,0.17656907439231873,0.5950387716293335,0.9025430679321289,0.22563526034355164
147,0.6831727027893066,0.9263326525688171,0.17106938362121582,0.6049146056175232,0.9008897542953491,0.23251549899578094
148,0.6720507740974426,0.9257126450538635,0.17123712599277496,0.6228757500648499,0.9021303653717041,0.2286798506975174
149,0.6718240976333618,0.9257383346557617,0.1709262877702713,0.62321937084198,0.9046270847320557,0.22339074313640594
150,0.679205596446991,0.9264505505561829,0.16890060901641846,0.6129300594329834,0.9019061326980591,0.23491191864013672
151,0.6612966060638428,0.924091637134552,0.1745966225862503,0.5989862084388733,0.9041065573692322,0.22654841840267181
152,0.6812595725059509,0.9259167909622192,0.17201447486877441,0.6152549386024475,0.8971651792526245,0.24006091058254242
153,0.672340989112854,0.9239010810852051,0.17407068610191345,0.6050780415534973,0.9028552174568176,0.23446723818778992
154,0.6763084530830383,0.9264954328536987,0.16986790299415588,0.6234344244003296,0.9016969799995422,0.22991439700126648
155,0.6699441075325012,0.9276902675628662,0.16687434911727905,0.6186389327049255,0.9041560292243958,0.2270205169916153
156,0.6658837795257568,0.9244661927223206,0.17369294166564941,0.6096912622451782,0.9036769270896912,0.2287754863500595
157,0.6637162566184998,0.9254963994026184,0.1710875779390335,0.6275175213813782,0.9006810784339905,0.23444359004497528
158,0.6714049577713013,0.9247961044311523,0.17336441576480865,0.613486647605896,0.8969388604164124,0.23673275113105774
159,0.6742377281188965,0.9261308312416077,0.17111386358737946,0.622577428817749,0.9028654098510742,0.2286243438720703
160,0.6875932216644287,0.9279311895370483,0.16701333224773407,0.6230022311210632,0.8962873816490173,0.24352602660655975
161,0.6799286603927612,0.9260364770889282,0.1702674776315689,0.6177043318748474,0.9040027260780334,0.2261565923690796
162,0.675677478313446,0.927330732345581,0.1671062856912613,0.6261882185935974,0.9029271602630615,0.22506563365459442
163,0.6671083569526672,0.9275254607200623,0.16567949950695038,0.6285380125045776,0.9021176099777222,0.22789928317070007
164,0.680242121219635,0.9280144572257996,0.16659846901893616,0.6169060468673706,0.9025716781616211,0.22945111989974976
165,0.6680701971054077,0.927598237991333,0.16615882515907288,0.6304035782814026,0.8973438143730164,0.24151276051998138
166,0.6856796145439148,0.9286035299301147,0.1657404899597168,0.6012170314788818,0.9008588790893555,0.2486378252506256
167,0.6822126507759094,0.927067756652832,0.16886214911937714,0.6147148013114929,0.8913062810897827,0.25449690222740173
168,0.6698407530784607,0.9289214611053467,0.16423089802265167,0.6265652179718018,0.9021236896514893,0.22666515409946442
169,0.6865629553794861,0.9264523983001709,0.1682082563638687,0.6151158809661865,0.9054144620895386,0.2304551750421524
170,0.685809314250946,0.9301365613937378,0.1612340807914734,0.6152728199958801,0.9039943218231201,0.22885249555110931
171,0.675584077835083,0.9302672147750854,0.16233158111572266,0.6117972731590271,0.9025169610977173,0.22989125549793243
172,0.6869037747383118,0.9288589358329773,0.1634710282087326,0.6171025037765503,0.899732768535614,0.23676060140132904
173,0.6766656041145325,0.9285369515419006,0.1651591956615448,0.6267247796058655,0.9014580845832825,0.23436030745506287
174,0.6822109222412109,0.9300352931022644,0.163363978266716,0.6225917935371399,0.902431070804596,0.23107637465000153
175,0.6848084330558777,0.9302403330802917,0.16137969493865967,0.6028481125831604,0.9038694500923157,0.23130065202713013
176,0.6890578269958496,0.9279224872589111,0.16722619533538818,0.634553074836731,0.9021655321121216,0.23093397915363312
177,0.6843835711479187,0.9287927150726318,0.16355416178703308,0.5765445828437805,0.8990127444267273,0.2464579939842224
178,0.6819645762443542,0.9319627285003662,0.15755221247673035,0.6090966463088989,0.9015759229660034,0.2406986504793167
179,0.6689876317977905,0.9290243983268738,0.16443166136741638,0.6261300444602966,0.902161180973053,0.23029610514640808
180,0.6885520219802856,0.9293403625488281,0.1630358099937439,0.6265556812286377,0.9001868963241577,0.2350449413061142
181,0.6887712478637695,0.9298898577690125,0.1625182181596756,0.626887321472168,0.901803195476532,0.23241816461086273
182,0.6789365410804749,0.9302600026130676,0.16202670335769653,0.6270198225975037,0.9052589535713196,0.22478148341178894
183,0.687804102897644,0.9322754740715027,0.15759868919849396,0.6211072206497192,0.9053447246551514,0.22429154813289642
184,0.6899340152740479,0.9330908060073853,0.15505659580230713,0.6231464743614197,0.9036781191825867,0.2266601026058197
185,0.6898389458656311,0.9312663078308105,0.15906545519828796,0.6244129538536072,0.9028415679931641,0.23033468425273895
186,0.7130428552627563,0.9346041679382324,0.15361572802066803,0.622586190700531,0.9033331274986267,0.230270653963089
187,0.6964935660362244,0.9304083585739136,0.1609354019165039,0.6199401021003723,0.9033361077308655,0.23118528723716736
188,0.6971842050552368,0.9327908158302307,0.1546415239572525,0.6266804933547974,0.9042537808418274,0.22815823554992676
189,0.697685956954956,0.9327703714370728,0.156760111451149,0.627653181552887,0.9036920666694641,0.2292695939540863
190,0.6760724186897278,0.9321057200431824,0.15741465985774994,0.6295365691184998,0.9024072289466858,0.23366276919841766
191,0.6997771859169006,0.9316903352737427,0.15856283903121948,0.6341366767883301,0.9038650989532471,0.228684201836586
192,0.6895087957382202,0.9301601648330688,0.16048140823841095,0.6172892451286316,0.901982843875885,0.2322230488061905
193,0.6874575614929199,0.934428334236145,0.15306565165519714,0.6208967566490173,0.9024145007133484,0.23320533335208893
194,0.7141880989074707,0.9331852793693542,0.15545260906219482,0.6264844536781311,0.9031784534454346,0.23184645175933838
